customer_id,msisdn,first_name,last_name,birth_date,kyc_level,registration_date,country_code,region,customer_status,account_balance
CUST-001024781,+221690606519,Hawa,Kourouma,1981-12-09,LEVEL_2,2021-09-04,SEN,Thiès,ACTIVE,377443.45
CUST-001024782,+224783624147,Aminata,Ndiaye,2001-04-23,LEVEL_1,2021-08-14,GIN,Nzérékoré,ACTIVE,345148.93
CUST-001024783,+221654044865,Modou,Lo,1990-01-22,LEVEL_2,2021-09-24,SEN,Kolda,ACTIVE,417189.59
CUST-001024784,+225757478799,Lamine,Konaré,1994-06-18,LEVEL_0,2023-02-12,CIV,Abidjan,ACTIVE,312431.24
CUST-001024785,+221723445883,Ngoné,Konaré,1966-09-22,LEVEL_2,2022-05-12,SEN,Diourbel,ACTIVE,281980.99
CUST-001024786,+223724919807,Yacouba,Keita,2001-07-09,LEVEL_2,2021-07-31,MLI,Bamako,ACTIVE,412156.15
CUST-001024787,+223749072083,Khadidja,Sarr,1955-08-10,LEVEL_2,2025-04-24,MLI,Kayes,ACTIVE,346779.83
CUST-001024788,+224658598587,Marème,Sangaré,1982-05-04,LEVEL_2,2021-11-09,GIN,Boké,ACTIVE,104927.55
CUST-001024789,+225667878177,Ibrahima,Sakho,1958-06-25,LEVEL_2,2023-09-20,CIV,Daloa,ACTIVE,466551.82
CUST-001024790,+224791103094,Adja,Touré,2007-11-11,LEVEL_2,2025-04-27,GIN,Faranah,ACTIVE,67099.42
CUST-001024791,+221661355307,Awa,Yansané,1979-10-24,LEVEL_2,2022-07-19,SEN,Matam,ACTIVE,262778.73
CUST-001024792,+221733488123,Boubacar,Ka,1964-01-24,LEVEL_2,2021-08-02,SEN,Fatick,ACTIVE,335664.76
CUST-001024793,+224799579986,Yaya,Touré,1980-07-22,LEVEL_2,2022-11-06,GIN,Labé,ACTIVE,92200.15
CUST-001024794,+223655262056,Idrissa,Ouédraogo,1972-03-04,LEVEL_2,2021-04-26,MLI,Kayes,SUSPENDED,499687.67
CUST-001024795,+221619081192,Adja,Sylla,1971-01-05,LEVEL_2,2023-09-01,SEN,Diourbel,ACTIVE,336175.79
CUST-001024796,+224668992555,Bineta,Sow,1958-06-16,LEVEL_2,2024-10-30,GIN,Conakry,ACTIVE,277433.45
CUST-001024797,+225626684435,Aïssatou,Keita,1992-12-20,LEVEL_2,2024-06-25,CIV,San-Pédro,ACTIVE,362441.39
CUST-001024798,+224678844401,Ousmane,Kaboré,1970-06-10,LEVEL_2,2024-12-08,GIN,Faranah,DORMANT,480782.49
CUST-001024799,+221752350933,Idrissa,Sangaré,1983-08-15,LEVEL_1,2021-11-04,SEN,Dakar,ACTIVE,462835.98
CUST-001024800,+223621417514,Pape,Sidibé,1999-04-23,LEVEL_2,2022-08-20,MLI,Tombouctou,ACTIVE,167796.44
CUST-001024801,+221760959335,Cheikh,Doumbia,1980-10-23,LEVEL_2,2021-12-14,SEN,Kaffrine,ACTIVE,290449.24
CUST-001024802,+224715803002,Abdourahmane,Mbaye,1995-07-02,LEVEL_2,2023-08-09,GIN,Conakry,ACTIVE,355091.68
CUST-001024803,+224712350569,Khadidja,Bangoura,1960-11-22,LEVEL_2,2023-05-15,GIN,Faranah,ACTIVE,96844.93
CUST-001024804,+221659283371,Abdoulaye,Diop,1993-07-02,LEVEL_1,2023-03-17,SEN,Saint-Louis,ACTIVE,408020.29
CUST-001024805,+224601041288,Sokhna,Mbaye,1966-07-28,LEVEL_1,2024-10-11,GIN,Conakry,ACTIVE,174387.8
CUST-001024806,+221747786882,Maïmouna,Sangaré,1961-12-16,LEVEL_2,2024-04-27,SEN,Kaffrine,ACTIVE,101916.57
CUST-001024807,+225792058092,Saliou,Dia,2006-12-16,LEVEL_1,2024-04-23,CIV,Korhogo,ACTIVE,73124.71
CUST-001024808,+221764970754,Mame,Konaré,1965-10-17,LEVEL_1,2022-09-11,SEN,Matam,ACTIVE,482912.04
CUST-001024809,+221743429812,Sira,Touré,1982-06-05,LEVEL_1,2022-12-11,SEN,Louga,ACTIVE,204744.24
CUST-001024810,+221604918245,Khadidja,Coulibaly,1997-04-15,LEVEL_1,2022-04-21,SEN,Dakar,ACTIVE,336900.51
CUST-001024811,+221734660578,Penda,Konaré,1989-07-18,LEVEL_2,2021-11-02,SEN,Louga,DORMANT,419700.61
CUST-001024812,+221687602961,Kemo,Seck,1963-06-22,LEVEL_2,2025-06-18,SEN,Diourbel,DORMANT,244143.78
CUST-001024813,+224770304685,Lansana,Bamba,1978-03-03,LEVEL_0,2022-08-06,GIN,Kankan,ACTIVE,9152.85
CUST-001024814,+225644299838,Mariétou,Seck,1982-03-22,LEVEL_2,2023-04-26,CIV,Yamoussoukro,ACTIVE,12569.8
CUST-001024815,+221707649525,Lansana,Bamba,1982-12-11,LEVEL_2,2024-02-14,SEN,Saint-Louis,ACTIVE,221322.74
CUST-001024816,+224629386364,Sékou,Sarr,1984-05-21,LEVEL_2,2021-10-09,GIN,Kankan,ACTIVE,148634.2
CUST-001024817,+221784248577,Bocar,Ka,1965-12-26,LEVEL_2,2021-05-31,SEN,Matam,ACTIVE,46361.32
CUST-001024818,+221650998366,Ibrahima,Diallo,1971-11-16,LEVEL_0,2021-04-21,SEN,Ziguinchor,ACTIVE,36507.83
CUST-001024819,+223690173256,Idrissa,Mboup,2002-09-11,LEVEL_2,2025-03-03,MLI,Mopti,SUSPENDED,128495.77
CUST-001024820,+225696572510,Modou,Touré,1965-04-02,LEVEL_1,2021-05-29,CIV,San-Pédro,DORMANT,446380.27
CUST-001024821,+221605429025,Seynabou,Barry,1976-12-16,LEVEL_2,2024-11-24,SEN,Matam,ACTIVE,192456.92
CUST-001024822,+224764734979,Sira,Ndiaye,1985-07-14,LEVEL_0,2022-08-10,GIN,Conakry,ACTIVE,344596.17
CUST-001024823,+221628037053,Diaba,Bamba,1963-05-28,LEVEL_2,2022-04-19,SEN,Matam,ACTIVE,362466.12
CUST-001024824,+221730362917,Salimata,Konaré,1971-01-05,LEVEL_2,2022-10-23,SEN,Kaffrine,ACTIVE,228832.88
CUST-001024825,+221713083385,Kemo,Traoré,1990-06-11,LEVEL_2,2022-03-17,SEN,Thiès,ACTIVE,171163.22
CUST-001024826,+221671093931,Adja,Yaméogo,1970-07-01,LEVEL_1,2022-09-29,SEN,Louga,ACTIVE,166929.69
CUST-001024827,+225614806442,Ndèye,Cheikhna,1971-02-18,LEVEL_2,2021-10-11,CIV,Abidjan,ACTIVE,478760.48
CUST-001024828,+224751147937,Issa,Ndiaye,1990-10-21,LEVEL_2,2023-07-07,GIN,Labé,ACTIVE,487824.21
CUST-001024829,+224752666774,Seynabou,Sylla,1969-07-24,LEVEL_2,2024-02-28,GIN,Labé,ACTIVE,67845.93
CUST-001024830,+221632859528,Fatou,Sow,1955-01-09,LEVEL_1,2025-07-15,SEN,Louga,ACTIVE,189428.1
CUST-001024831,+225649683475,Coumba,Berthé,1994-03-21,LEVEL_2,2024-05-14,CIV,Abidjan,ACTIVE,69421.64
CUST-001024832,+224626663868,Salif,Camara,1975-04-15,LEVEL_2,2022-02-10,GIN,Faranah,ACTIVE,406621.65
CUST-001024833,+225738247041,Ngoné,Kaba,1982-04-15,LEVEL_2,2023-08-27,CIV,Yamoussoukro,ACTIVE,277304.0
CUST-001024834,+225 695 756421,Talla,Ka,2007-01-05,LEVEL_0,2022-04-18,CIV,San-Pédro,ACTIVE,72692.03
CUST-001024835,+224602948504,Issa,Niass,1987-09-22,LEVEL_2,2022-09-14,GIN,Conakry,ACTIVE,2031.61
CUST-001024836,+225638712988,Mohamed,Keita,1988-12-23,LEVEL_1,2023-10-18,CIV,Man,ACTIVE,85653.21
CUST-001024837,+221737142980,Adja,Conté,1956-05-07,LEVEL_2,2023-01-19,SEN,Dakar,ACTIVE,76722.92
CUST-001024838,+224775598049,Modou,Kaboré,1989-12-27,LEVEL_2,2024-03-05,GIN,Kankan,ACTIVE,232232.0
CUST-001024839,+221 720 347835,Awa,Diagne,2005-05-09,LEVEL_1,2025-08-29,SEN,Diourbel,ACTIVE,352233.78
CUST-001024840,+224644805546,Coumba,Traoré,2003-12-02,LEVEL_2,2022-03-05,GIN,Kindia,ACTIVE,288158.27
CUST-001024841,+225694002158,Bintou,Mané,1996-04-16,LEVEL_1,2024-01-29,CIV,San-Pédro,ACTIVE,53514.8
CUST-001024842,+224707039234,Talla,Sakho,1974-10-06,LEVEL_2,2022-10-18,GIN,Faranah,ACTIVE,1560.04
CUST-001024843,+224634793295,Moussa,Sylla,1960-03-16,LEVEL_2,2023-05-31,GIN,Boké,ACTIVE,218815.21
CUST-001024844,+224676926354,Mafoudia,Touré,2007-04-25,LEVEL_2,2025-01-26,GIN,Labé,CLOSED,417971.81
CUST-001024845,+224750155881,Daouda,Fall,1958-11-07,LEVEL_2,2024-01-06,GIN,Labé,ACTIVE,499760.33
CUST-001024846,+224709534078,Bocar,Keita,1970-02-08,LEVEL_2,2021-07-10,GIN,Conakry,ACTIVE,498209.29
CUST-001024847,+221643886317,Awa,Sakho,1977-02-21,LEVEL_2,2024-10-12,SEN,Kédougou,ACTIVE,7081.24
CUST-001024848,+221656744602,Khady,Mané,1969-06-13,LEVEL_1,2024-02-16,SEN,Fatick,ACTIVE,9855.51
CUST-001024849,+225711868619,Lansana,Camara,2007-08-09,LEVEL_2,2021-10-21,CIV,Daloa,DORMANT,50659.13
CUST-001024850,+224633581972,Drissa,Dembélé,1975-05-02,LEVEL_2,2022-07-20,GIN,Kindia,SUSPENDED,395127.91
CUST-001024851,+223756683863,Mamadou,Compaoré,1976-04-20,LEVEL_1,2025-03-17,MLI,Tombouctou,ACTIVE,208084.71
CUST-001024852,+221795939160,Moussa,Kourouma,1990-06-27,LEVEL_2,2025-04-09,SEN,Matam,ACTIVE,459122.97
CUST-001024853,+224669278462,Marème,Fall,1972-07-18,LEVEL_1,2021-03-06,GIN,Faranah,ACTIVE,151567.61
CUST-001024854,+221793147235,Mame,Sidibé,2002-07-07,LEVEL_1,2021-08-17,SEN,Ziguinchor,ACTIVE,160878.96
CUST-001024855,+221719524490,Pape,Dieye,1982-12-15,LEVEL_2,2022-05-16,SEN,Ziguinchor,ACTIVE,369625.27
CUST-001024856,+221774251394,Alpha,Ndiaye,2004-11-28,LEVEL_2,2022-01-24,SEN,Tambacounda,DORMANT,339419.21
CUST-001024857,+221 667 779560,Modou,Mboup,1999-08-20,LEVEL_2,2021-08-04,SEN,Fatick,ACTIVE,157907.26
CUST-001024858,+224760051757,Mor,Thiam,1974-09-24,LEVEL_2,2025-07-11,GIN,Labé,DORMANT,326990.15
CUST-001024859,+225617327778,Maïmouna,Niass,1988-11-20,LEVEL_2,2021-11-17,CIV,Daloa,CLOSED,483116.15
CUST-001024860,+225 657 163308,Babacar,Tall,1986-11-13,LEVEL_2,2022-04-23,CIV,Bouaké,DORMANT,396504.7
CUST-001024861,+224677579159,Lansana,Compaoré,1972-07-21,LEVEL_1,2024-04-08,GIN,Labé,ACTIVE,110371.02
CUST-001024862,+221630963276,Khady,Sangaré,1990-10-04,LEVEL_1,2025-01-12,SEN,Matam,ACTIVE,242131.18
CUST-001024863,+221604808194,Souaïbou,Sow,1965-07-18,LEVEL_2,2025-11-02,SEN,Fatick,ACTIVE,152925.33
CUST-001024864,+221631224688,Mafoudia,Sidibé,2001-08-20,LEVEL_2,2022-03-21,SEN,Tambacounda,ACTIVE,82805.88
CUST-001024865,+225785053448,Souaïbou,Doumbia,1966-11-16,LEVEL_2,2023-01-15,CIV,Man,SUSPENDED,250485.61
CUST-001024866,+223779021891,Talla,Doumbia,1957-05-18,LEVEL_2,2022-11-01,MLI,Mopti,ACTIVE,417977.45
CUST-001024867,+221722441302,Mariétou,Konkobo,1995-07-27,LEVEL_2,2024-08-21,SEN,Matam,ACTIVE,84796.09
CUST-001024868,225657893994,Awa,Bamba,1970-12-15,LEVEL_1,2022-05-19,CIV,Yamoussoukro,ACTIVE,264381.61
CUST-001024869,+224670680098,Idrissa,Mbaye,1959-04-15,LEVEL_1,2024-09-14,GIN,Mamou,ACTIVE,381253.17
CUST-001024870,+225683465898,Khady,Bamba,1995-04-26,LEVEL_1,2024-04-15,CIV,San-Pédro,ACTIVE,326828.52
CUST-001024871,+221709719851,Aïssatou,Ndiaye,1981-05-17,LEVEL_2,2023-03-22,SEN,Tambacounda,ACTIVE,366450.93
CUST-001024872,+225717556733,Talla,Sané,1998-04-04,LEVEL_1,2025-05-02,CIV,San-Pédro,ACTIVE,30526.23
CUST-001024873,+221686533098,Marème,Camara,1987-01-01,LEVEL_2,2022-11-23,SEN,Thiès,ACTIVE,297016.15
CUST-001024874,+221710678902,Naby,Konaté,1957-02-09,LEVEL_2,2024-03-28,SEN,Louga,DORMANT,418249.87
CUST-001024875,+221761333010,Mariama,Konaté,1957-09-18,LEVEL_2,2023-10-21,SEN,Fatick,ACTIVE,226916.15
CUST-001024876,+221619429911,Diaba,Ndiaye,1962-03-10,LEVEL_2,2022-03-16,SEN,Sédhiou,DORMANT,499400.52
CUST-001024877,+221754491852,Marème,Fall,1991-08-23,LEVEL_0,2021-12-18,SEN,Kaolack,ACTIVE,153671.0
CUST-001024878,+224636110750,Salimata,Konaté,1983-03-09,LEVEL_2,2021-09-20,GIN,Kankan,ACTIVE,196995.42
CUST-001024879,+224702609094,Mariétou,Bah,1975-05-11,LEVEL_1,2024-09-03,GIN,Labé,ACTIVE,476962.78
CUST-001024880,+221610689727,Marème,Mbaye,1965-11-17,LEVEL_2,2025-11-22,SEN,Thiès,ACTIVE,75054.72
CUST-001024881,+223606257522,Adama,Barry,1979-12-20,LEVEL_1,2025-04-08,MLI,Ségou,ACTIVE,123393.59
CUST-001024882,+221600405665,Tidiane,Dieye,1956-12-06,LEVEL_2,2021-07-23,SEN,Sédhiou,ACTIVE,1587.54
CUST-001024883,+225653082465,Yacouba,Mbaye,2005-10-15,LEVEL_1,2025-07-16,CIV,Yamoussoukro,ACTIVE,201596.25
CUST-001024884,+225632910849,Salif,Kaba,1967-01-10,LEVEL_1,2023-06-27,CIV,Man,ACTIVE,365491.3
CUST-001024885,+225751889600,Mariama,Diagne,1974-01-12,LEVEL_1,2024-12-26,CIV,Korhogo,ACTIVE,223969.33
CUST-001024886,+221743640787,Babacar,Barry,1957-11-08,LEVEL_1,2023-04-20,SEN,Tambacounda,ACTIVE,345773.18
CUST-001024887,+223603517237,Yaya,Kane,1968-03-09,LEVEL_2,2025-08-08,MLI,Koulikoro,ACTIVE,433402.36
CUST-001024888,+221726041338,Aboubacar,Diallo,2007-12-06,LEVEL_2,2023-05-11,SEN,Thiès,ACTIVE,496103.69
CUST-001024889,+224607284242,Abdoulaye,Faye,1984-03-22,LEVEL_2,2021-03-17,GIN,Kindia,ACTIVE,335295.71
CUST-001024890,+225769597344,Penda,Sawadogo,1957-11-07,LEVEL_2,2024-07-18,CIV,Korhogo,ACTIVE,73676.64
CUST-001024891,+224640104028,Yacouba,Faye,1989-04-04,LEVEL_2,2025-05-29,GIN,Kindia,ACTIVE,456771.13
CUST-001024892,00224726577618,Alpha,Ndiaye,1999-03-11,LEVEL_2,2022-02-18,GIN,Mamou,ACTIVE,335886.16
CUST-001024893,+225782629163,Naby,Niang,1986-08-01,LEVEL_2,2024-03-05,CIV,Bouaké,ACTIVE,404955.26
CUST-001024894,+221779748944,Coumba,Konkobo,1970-10-11,LEVEL_2,2024-02-21,SEN,Kolda,ACTIVE,358500.47
CUST-001024895,+221761183058,Ibrahima,Keita,1955-11-12,LEVEL_2,2022-11-01,SEN,Diourbel,ACTIVE,336967.91
CUST-001024896,+221755700098,Adja,Mboup,1999-07-27,LEVEL_2,2024-01-11,SEN,Sédhiou,ACTIVE,280258.26
CUST-001024897,+225760924475,Aminata,Bah,1965-08-03,LEVEL_2,2024-10-15,CIV,Man,ACTIVE,453392.81
CUST-001024898,+221624614196,Kemo,Cissé,1955-08-01,LEVEL_0,2025-01-08,SEN,Kaffrine,ACTIVE,144745.28
CUST-001024899,+224752432768,Abdoulaye,Yansané,1996-01-04,LEVEL_1,2025-04-13,GIN,Mamou,ACTIVE,32181.46
CUST-001024900,+221662128295,Adja,Yaméogo,1986-06-26,LEVEL_2,2023-10-16,SEN,Kaolack,ACTIVE,441655.37
CUST-001024901,+221705753925,Khady,Dramé,1972-11-13,LEVEL_2,2022-04-13,SEN,Thiès,ACTIVE,347717.49
CUST-001024902,+223 670 376833,Naby,Ouédraogo,1958-10-01,LEVEL_2,2025-09-29,MLI,Kayes,ACTIVE,465095.7
CUST-001024903,+221785760721,Daouda,Conté,1965-06-05,LEVEL_0,2023-01-23,SEN,Kolda,ACTIVE,413322.15
CUST-001024904,+224704096660,Lansana,Bangoura,1999-04-15,LEVEL_2,2021-10-30,GIN,Nzérékoré,ACTIVE,387948.66
CUST-001024905,+224794522682,Bineta,Cherif,1984-03-26,LEVEL_2,2022-11-15,GIN,Labé,ACTIVE,243852.43
CUST-001024906,+225615408146,Ndèye,Dieye,1959-07-22,LEVEL_2,2021-05-13,CIV,Korhogo,SUSPENDED,340166.44
CUST-001024907,+224603502839,Issa,Thiam,1988-11-08,LEVEL_2,2022-08-23,GIN,Labé,DORMANT,375185.22
CUST-001024908,+221600005593,Naby,Cheikhna,1990-11-14,LEVEL_0,2025-01-29,SEN,Thiès,ACTIVE,397653.88
CUST-001024909,+221767274465,Diaba,Thiam,2004-09-18,LEVEL_1,2024-04-09,SEN,Sédhiou,ACTIVE,258520.65
CUST-001024910,+224626338032,Naby,Wade,1958-07-15,LEVEL_1,2021-10-29,GIN,Faranah,ACTIVE,67278.97
CUST-001024911,+223682940440,Adama,Kaboré,1968-10-04,LEVEL_2,2021-07-02,MLI,Sikasso,ACTIVE,456992.34
CUST-001024912,+221741043470,Ngoné,Sidibé,1981-11-16,LEVEL_1,2021-02-23,SEN,Tambacounda,ACTIVE,222963.91
CUST-001024913,+224681229016,Ibrahima,Sarr,1994-03-14,LEVEL_1,2021-10-11,GIN,Kankan,ACTIVE,378141.2
CUST-001024914,+221 781 366928,Demba,Dembélé,1971-02-16,LEVEL_0,2024-03-21,SEN,Kaffrine,ACTIVE,372933.57
CUST-001024915,+221744716431,Astou,Konkobo,1995-07-02,LEVEL_1,2021-08-20,SEN,Fatick,ACTIVE,266248.07
CUST-001024916,+225725202746,Penda,Bamba,1965-03-09,LEVEL_1,2021-08-31,CIV,Abidjan,DORMANT,383560.52
CUST-001024917,+221701615465,Abdoulaye,Dieye,1987-08-20,LEVEL_2,2022-06-24,SEN,Ziguinchor,ACTIVE,97470.37
CUST-001024918,+221737558769,Ndèye,Sané,1974-07-04,LEVEL_2,2021-12-28,SEN,Sédhiou,ACTIVE,196662.33
CUST-001024919,+223679399239,Sira,Ka,1960-04-19,LEVEL_1,2023-04-03,MLI,Sikasso,ACTIVE,171221.85
CUST-001024920,+224638578847,Aminata,Lo,1987-06-04,LEVEL_1,2023-12-04,GIN,Mamou,DORMANT,8400.65
CUST-001024921,+221798697669,Babacar,Doumbia,2001-01-13,LEVEL_2,2024-02-05,SEN,Diourbel,ACTIVE,119239.45
CUST-001024922,+224789500453,Fatou,Sarr,1992-10-06,LEVEL_0,2024-01-15,GIN,Kankan,ACTIVE,304531.19
CUST-001024923,+225717671936,Alpha,Wade,1977-10-22,LEVEL_0,2022-04-19,CIV,Daloa,ACTIVE,261219.37
CUST-001024924,+225687618758,Marème,Konaté,1984-10-09,LEVEL_2,2024-05-24,CIV,Yamoussoukro,ACTIVE,486310.05
CUST-001024925,+221655607221,Yaya,Ndiaye,1974-10-03,LEVEL_0,2023-04-29,SEN,Fatick,ACTIVE,138725.26
CUST-001024926,+224753642983,Aboubacar,Touré,2004-08-06,LEVEL_1,2022-01-20,GIN,Kindia,ACTIVE,300981.89
CUST-001024927,+221791528392,Hawa,Ka,2006-11-25,LEVEL_2,2023-03-21,SEN,Dakar,ACTIVE,201125.01
CUST-001024928,+223773161139,Sira,Cherif,1976-09-25,LEVEL_2,2024-01-20,MLI,Sikasso,ACTIVE,206864.66
CUST-001024929,+223641116785,Naby,Sakho,1958-11-11,LEVEL_1,2023-02-05,MLI,Ségou,ACTIVE,183142.99
CUST-001024930,+221641987162,Mariama,Dieye,1967-12-05,LEVEL_2,2025-07-06,SEN,Diourbel,ACTIVE,314293.97
CUST-001024931,+221677882574,Tidiane,Faye,2000-09-01,LEVEL_0,2021-10-10,SEN,Kédougou,ACTIVE,400568.38
CUST-001024932,+224677240473,Tidiane,Barry,1973-01-04,LEVEL_2,2024-11-30,GIN,Mamou,ACTIVE,317055.17
CUST-001024933,+225620143048,Babacar,Ka,1978-04-23,LEVEL_2,2021-10-09,CIV,Abidjan,DORMANT,73015.88
CUST-001024934,+225758391801,Mafoudia,Barry,1968-12-20,LEVEL_2,2021-06-08,CIV,Yamoussoukro,ACTIVE,213993.91
CUST-001024935,+225798170284,Cheikh,Dieye,1980-04-15,LEVEL_2,2022-02-25,CIV,Abidjan,ACTIVE,369598.86
CUST-001024936,+225659260139,Bintou,Conté,1968-05-14,LEVEL_2,2021-06-11,CIV,San-Pédro,ACTIVE,398340.9
CUST-001024937,+221762285528,Salimata,Dramé,1960-08-17,LEVEL_2,2025-04-18,SEN,Thiès,ACTIVE,151916.65
CUST-001024938,+224640768814,Cheikh,Seck,1977-09-02,LEVEL_1,2022-12-26,GIN,Kankan,ACTIVE,182142.89
CUST-001024939,+225695732688,Mamadou,Bamba,1960-06-18,LEVEL_1,2025-06-30,CIV,San-Pédro,ACTIVE,153563.05
CUST-001024940,+224642204931,Mohamed,Keita,2005-07-24,LEVEL_0,2025-09-04,GIN,Nzérékoré,ACTIVE,303297.38
CUST-001024941,+221689809228,Abdourahmane,Mboup,1985-04-23,LEVEL_2,2024-07-22,SEN,Matam,ACTIVE,263504.4
CUST-001024942,+221738789928,Daouda,Fall,1961-09-20,LEVEL_2,2025-01-25,SEN,Kaffrine,ACTIVE,109575.71
CUST-001024943,+224645612753,Idrissa,Dieng,2001-12-10,LEVEL_2,2021-02-14,GIN,Boké,ACTIVE,451114.16
CUST-001024944,+225702663680,Naby,Soumah,1984-07-22,LEVEL_2,2021-03-21,CIV,Man,ACTIVE,10886.49
CUST-001024945,+224628186837,Daouda,Barry,1993-03-19,LEVEL_1,2023-02-21,GIN,Conakry,ACTIVE,441952.74
CUST-001024946,+224769604209,Modou,Sow,1986-12-25,LEVEL_1,2024-10-04,GIN,Kankan,ACTIVE,283776.21
CUST-001024947,+225779654399,Mafoudia,Touré,1992-06-25,LEVEL_1,2023-02-24,CIV,Yamoussoukro,ACTIVE,202119.16
CUST-001024948,+221679228902,Souaïbou,Sylla,2005-06-07,LEVEL_2,2024-06-09,SEN,Diourbel,ACTIVE,327566.69
CUST-001024949,+221746204912,Souaïbou,Sy,1965-08-16,LEVEL_2,2024-12-30,SEN,Fatick,ACTIVE,140472.79
CUST-001024950,+225709505104,Boubacar,Diop,1988-01-25,LEVEL_2,2023-01-04,CIV,Yamoussoukro,ACTIVE,220566.38
CUST-001024951,+225724693663,Coumba,Ka,1990-12-18,LEVEL_0,2021-05-15,CIV,Abidjan,SUSPENDED,121115.53
CUST-001024952,+221607354529,Drissa,Bah,1990-09-09,LEVEL_2,2023-02-09,SEN,Matam,ACTIVE,182653.4
CUST-001024953,+225783853759,Idrissa,Tall,1957-01-22,LEVEL_2,2024-08-26,CIV,Bouaké,ACTIVE,371852.48
CUST-001024954,+225798129809,Drissa,Dieng,0000-00-00,LEVEL_2,2021-11-06,CIV,San-Pédro,ACTIVE,294078.0
CUST-001024955,+224759988772,Aminata,Bah,1959-10-22,LEVEL_1,2024-04-13,GIN,Conakry,ACTIVE,66488.86
CUST-001024956,+223705097177,Mariétou,Cherif,1972-09-17,LEVEL_2,2022-06-08,MLI,Ségou,ACTIVE,404599.72
CUST-001024957,+221620416893,Mariama,Tall,2003-12-24,LEVEL_1,2025-12-01,SEN,Louga,DORMANT,404051.84
CUST-001024958,+221608908599,Khadidja,Konkobo,2003-04-21,LEVEL_2,2022-10-10,SEN,Kaolack,ACTIVE,387701.11
CUST-001024959,+223724836387,Bintou,Bayo,1984-10-01,LEVEL_2,2021-07-28,MLI,Mopti,SUSPENDED,495620.53
CUST-001024960,+221749606820,Adja,Cissé,1957-10-11,LEVEL_2,2023-02-28,SEN,Kédougou,ACTIVE,290969.29
CUST-001024961,+221737389247,Awa,Niang,2005-02-05,LEVEL_1,2025-08-12,SEN,Sédhiou,CLOSED,149198.53
CUST-001024962,+221639211033,Mariama,Niang,1963-12-05,LEVEL_1,2024-06-18,SEN,Kaolack,ACTIVE,241122.43
CUST-001024963,+221631689389,Lamine,Thiam,1991-04-24,LEVEL_1,2025-03-06,SEN,Ziguinchor,ACTIVE,254070.75
CUST-001024964,+223793846588,Aboubacar,Yansané,1981-09-20,LEVEL_2,2021-12-28,MLI,Tombouctou,ACTIVE,423645.81
CUST-001024965,+221650464072,Demba,Bah,1960-04-11,LEVEL_1,2021-04-30,SEN,Ziguinchor,ACTIVE,441382.52
CUST-001024966,+221624491899,Daouda,Sy,1959-06-05,LEVEL_2,2021-09-03,SEN,Dakar,ACTIVE,42047.24
CUST-001024967,+224763587137,Diaba,Kane,1989-06-11,LEVEL_2,2023-03-02,GIN,Kankan,ACTIVE,72405.3
CUST-001024968,+223678981233,Babacar,Soumah,1970-11-27,LEVEL_1,2025-02-26,MLI,Bamako,ACTIVE,235150.45
CUST-001024969,+225698550607,Aliou,Dembélé,1978-06-26,LEVEL_2,2025-08-07,CIV,Daloa,DORMANT,24583.89
CUST-001024970,+221664924439,Demba,Ouédraogo,1975-02-06,LEVEL_1,2022-08-11,SEN,Fatick,ACTIVE,456044.07
CUST-001024971,+224693264823,Adja,Konaré,1987-11-11,LEVEL_2,2025-05-25,GIN,Kindia,ACTIVE,380925.61
CUST-001024972,+225694374052,Aïssatou,Ka,1976-03-26,LEVEL_1,2022-06-15,CIV,San-Pédro,ACTIVE,99900.43
CUST-001024973,+224721875317,Bocar,Cheikhna,1989-09-04,LEVEL_1,2022-08-23,GIN,Mamou,ACTIVE,450196.93
CUST-001024974,221648665292,Yacouba,Cherif,1997-03-04,LEVEL_2,2023-08-07,SEN,Louga,ACTIVE,432446.89
CUST-001024975,+221617477485,Mamadou,Ouédraogo,1978-05-05,LEVEL_2,2024-02-28,SEN,Saint-Louis,ACTIVE,381638.18
CUST-001024976,+224672492023,Adja,Soumah,1975-12-14,LEVEL_2,2025-08-20,GIN,Kankan,ACTIVE,75714.11
CUST-001024977,+221709701957,Mamadou,Kane,1978-04-22,LEVEL_2,2023-03-05,SEN,Matam,DORMANT,359992.16
CUST-001024978,+221743981773,Ibrahima,Sylla,1987-10-17,LEVEL_1,2024-12-13,SEN,Fatick,CLOSED,307963.33
CUST-001024979,+223739110485,Maïmouna,Niang,1980-04-16,LEVEL_2,2024-01-07,MLI,Ségou,ACTIVE,383806.76
CUST-001024980,+225659309466,Tidiane,Berthé,1983-09-02,LEVEL_1,2023-09-04,CIV,Korhogo,ACTIVE,345444.23
CUST-001024981,+221629362957,Adama,Coulibaly,1982-04-16,LEVEL_1,2024-05-23,SEN,Kédougou,ACTIVE,445913.76
CUST-001024982,+224633995148,Kemo,Conté,1983-12-06,LEVEL_1,2025-02-23,GIN,Labé,ACTIVE,245106.74
CUST-001024983,+225790697624,Rokhaya,Cissé,1989-07-11,LEVEL_2,2023-07-02,CIV,Bouaké,SUSPENDED,151697.4
CUST-001024984,+221617295065,Tidiane,Doumbia,1984-08-22,LEVEL_1,2022-05-24,SEN,Thiès,ACTIVE,359839.87
CUST-001024985,+221744739181,Pape,Thiam,1972-09-22,LEVEL_2,2024-11-19,SEN,Kaolack,ACTIVE,396077.83
